pattern_id,count,tl,tr,bl,br,tiles,pals,hflips,vflips,priority
2643,1,0x3B02,0x3903,0x3B02,0x3903,"0x302,0x103,0x302,0x103","3,3,3,3","0,0,0,0","1,1,1,1","0,0,0,0"
2644,1,0x3C02,0x3D03,0x3902,0x3903,"0x002,0x103,0x102,0x103","3,3,3,3","1,1,0,0","1,1,1,1","0,0,0,0"
2645,1,0x3902,0x3B03,0x3E02,0x3E03,"0x102,0x303,0x202,0x203","3,3,3,3","0,0,1,1","1,1,1,1","0,0,0,0"
2646,1,0x3B02,0x3C03,0x3E02,0x3B03,"0x302,0x003,0x202,0x303","3,3,3,3","0,1,1,0","1,1,1,1","0,0,0,0"
2647,1,0x3902,0x3903,0x3F02,0x3E03,"0x102,0x103,0x302,0x203","3,3,3,3","0,0,1,1","1,1,1,1","0,0,0,0"
2648,1,0x3A02,0x3B03,0x3E02,0x3E03,"0x202,0x303,0x202,0x203","3,3,3,3","0,0,1,1","1,1,1,1","0,0,0,0"
2649,1,0x3902,0x3C03,0x3E02,0x3E03,"0x102,0x003,0x202,0x203","3,3,3,3","0,1,1,1","1,1,1,1","0,0,0,0"
2650,1,0x3902,0x3A03,0x3F02,0x3F03,"0x102,0x203,0x302,0x303","3,3,3,3","0,0,1,1","1,1,1,1","0,0,0,0"
2651,1,0x3A12,0x3A13,0x3A12,0x3B13,"0x212,0x213,0x212,0x313","3,3,3,3","0,0,0,0","1,1,1,1","0,0,0,0"
2652,1,0x3A12,0x3B13,0x3912,0x3C13,"0x212,0x313,0x112,0x013","3,3,3,3","0,0,0,1","1,1,1,1","0,0,0,0"
2653,1,0x3912,0x3D13,0x3C12,0x3C13,"0x112,0x113,0x012,0x013","3,3,3,3","0,1,1,1","1,1,1,1","0,0,0,0"
2654,1,0x3912,0x3C13,0x3C12,0x3913,"0x112,0x013,0x012,0x113","3,3,3,3","0,1,1,0","1,1,1,1","0,0,0,0"
2655,1,0x3C12,0x3913,0x3912,0x3C13,"0x012,0x113,0x112,0x013","3,3,3,3","1,0,0,1","1,1,1,1","0,0,0,0"
2656,1,0x3A12,0x3B13,0x3E12,0x3E13,"0x212,0x313,0x212,0x213","3,3,3,3","0,0,1,1","1,1,1,1","0,0,0,0"
2657,1,0x3A12,0x3B13,0x3F12,0x3E13,"0x212,0x313,0x312,0x213","3,3,3,3","0,0,1,1","1,1,1,1","0,0,0,0"
2658,1,0x3A12,0x3913,0x3E12,0x3E13,"0x212,0x113,0x212,0x213","3,3,3,3","0,0,1,1","1,1,1,1","0,0,0,0"
2659,1,0x3C12,0x3913,0x3B12,0x3B13,"0x012,0x113,0x312,0x313","3,3,3,3","1,0,0,0","1,1,1,1","0,0,0,0"
2660,1,0x3912,0x3C13,0x3E12,0x3E13,"0x112,0x013,0x212,0x213","3,3,3,3","0,1,1,1","1,1,1,1","0,0,0,0"
2661,1,0x3912,0x3913,0x3F12,0x3F13,"0x112,0x113,0x312,0x313","3,3,3,3","0,0,1,1","1,1,1,1","0,0,0,0"
2662,1,0x3D02,0x3C03,0x3902,0x3903,"0x102,0x003,0x102,0x103","3,3,3,3","1,1,0,0","1,1,1,1","0,0,0,0"
2663,1,0x3C02,0x3C03,0x3F02,0x3E03,"0x002,0x003,0x302,0x203","3,3,3,3","1,1,1,1","1,1,1,1","0,0,0,0"
2664,1,0x3C02,0x3903,0x3E02,0x3E03,"0x002,0x103,0x202,0x203","3,3,3,3","1,0,1,1","1,1,1,1","0,0,0,0"
2665,1,0x3A02,0x3B03,0x3902,0x3A03,"0x202,0x303,0x102,0x203","3,3,3,3","0,0,0,0","1,1,1,1","0,0,0,0"
2666,1,0x3902,0x3A03,0x3902,0x3903,"0x102,0x203,0x102,0x103","3,3,3,3","0,0,0,0","1,1,1,1","0,0,0,0"
2667,1,0x3902,0x3C03,0x3B02,0x3B03,"0x102,0x003,0x302,0x303","3,3,3,3","0,1,0,0","1,1,1,1","0,0,0,0"
2668,1,0x3A02,0x3A03,0x3F02,0x3F03,"0x202,0x203,0x302,0x303","3,3,3,3","0,0,1,1","1,1,1,1","0,0,0,0"
2669,1,0x3A12,0x3B13,0x3A12,0x3B13,"0x212,0x313,0x212,0x313","3,3,3,3","0,0,0,0","1,1,1,1","0,0,0,0"
2670,1,0x3B12,0x3E13,0x3912,0x3B13,"0x312,0x213,0x112,0x313","3,3,3,3","0,1,0,0","1,1,1,1","0,0,0,0"
2671,1,0x3912,0x3B13,0x3E12,0x3B13,"0x112,0x313,0x212,0x313","3,3,3,3","0,0,1,0","1,1,1,1","0,0,0,0"
2672,1,0x3912,0x3B13,0x3B12,0x3F13,"0x112,0x313,0x312,0x313","3,3,3,3","0,0,0,1","1,1,1,1","0,0,0,0"
2673,1,0x3B12,0x3B13,0x3F12,0x3E13,"0x312,0x313,0x312,0x213","3,3,3,3","0,0,1,1","1,1,1,1","0,0,0,0"
2674,1,0x3912,0x3B13,0x3E12,0x3E13,"0x112,0x313,0x212,0x213","3,3,3,3","0,0,1,1","1,1,1,1","0,0,0,0"
2675,1,0x4B12,0x4E13,0x4B12,0x4D13,"0x312,0x213,0x312,0x113","4,4,4,4","0,1,0,1","1,1,1,1","0,0,0,0"
2676,1,0x4D12,0x4B13,0x4D12,0x4B13,"0x112,0x313,0x112,0x313","4,4,4,4","1,0,1,0","1,1,1,1","0,0,0,0"
2677,1,0x4B12,0x4B13,0x4D12,0x4B13,"0x312,0x313,0x112,0x313","4,4,4,4","0,0,1,0","1,1,1,1","0,0,0,0"
2678,1,0x4D12,0x4D13,0x4D12,0x4D13,"0x112,0x113,0x112,0x113","4,4,4,4","1,1,1,1","1,1,1,1","0,0,0,0"
2679,1,0x2D02,0x2D03,0x4602,0x2D03,"0x102,0x103,0x202,0x103","2,2,4,2","1,1,1,1","1,1,0,1","0,0,0,0"
2680,1,0x2D02,0x2D03,0x3202,0x4603,"0x102,0x103,0x202,0x203","2,2,3,4","1,1,0,1","1,1,0,0","0,0,0,0"
2681,1,0x4602,0x2D03,0x4602,0x2D03,"0x202,0x103,0x202,0x103","4,2,4,2","1,1,1,1","0,1,0,1","0,0,0,0"
2682,1,0x3202,0x4603,0x3202,0x4603,"0x202,0x203,0x202,0x203","3,4,3,4","0,1,0,1","0,0,0,0","0,0,0,0"
2683,1,0x3E02,0x3E03,0x3E02,0x2403,"0x202,0x203,0x202,0x003","3,3,3,2","1,1,1,1","1,1,1,0","0,0,0,0"
2684,1,0x3E02,0x2403,0x5702,0x2403,"0x202,0x003,0x302,0x003","3,2,5,2","1,1,1,1","1,0,0,0","0,0,0,0"
2685,1,0x3E02,0x3E03,0x5602,0x5603,"0x202,0x203,0x202,0x203","3,3,5,5","1,1,1,1","1,1,0,0","0,0,0,0"
2686,1,0x3F02,0x3E03,0x3E02,0x2403,"0x302,0x203,0x202,0x003","3,3,3,2","1,1,1,1","1,1,1,0","0,0,0,0"
2687,1,0x2402,0x2403,0x2F02,0x2403,"0x002,0x003,0x302,0x003","2,2,2,2","1,1,1,1","0,0,1,0","0,0,0,0"
2688,1,0x3E02,0x3E03,0x2F02,0x5603,"0x202,0x203,0x302,0x203","3,3,2,5","1,1,1,1","1,1,1,0","0,0,0,0"
2689,1,0x3E02,0x2403,0x2402,0x2F03,"0x202,0x003,0x002,0x303","3,2,2,2","1,1,1,1","1,0,0,1","0,0,0,0"
2690,1,0x5702,0x2103,0x2402,0x2403,"0x302,0x103,0x002,0x003","5,2,2,2","1,0,1,1","0,0,0,0","0,0,0,0"
2691,1,0x2402,0x3E03,0x5602,0x5703,"0x002,0x203,0x202,0x303","2,3,5,5","1,1,1,1","0,1,0,0","0,0,0,0"
2692,1,0x3E02,0x3E03,0x5702,0x2F03,"0x202,0x203,0x302,0x303","3,3,5,2","1,1,1,1","1,1,0,1","0,0,0,0"
2693,1,0x3E02,0x2403,0x2402,0x2403,"0x202,0x003,0x002,0x003","3,2,2,2","1,1,1,1","1,0,0,0","0,0,0,0"
2694,1,0x2F02,0x2103,0x5702,0x2103,"0x302,0x103,0x302,0x103","2,2,5,2","1,0,1,0","1,0,0,0","0,0,0,0"
2695,1,0x3E12,0x3E13,0x2F12,0x5713,"0x212,0x213,0x312,0x313","3,3,2,5","1,1,1,1","1,1,1,0","0,0,0,0"
2696,1,0x3E12,0x3E13,0x2F12,0x2413,"0x212,0x213,0x312,0x013","3,3,2,2","1,1,1,1","1,1,1,0","0,0,0,0"
2697,1,0x2412,0x3E13,0x2412,0x2F13,"0x012,0x213,0x012,0x313","2,3,2,2","1,1,1,1","0,1,0,1","0,0,0,0"
2698,1,0x3E12,0x3E13,0x2412,0x3E13,"0x212,0x213,0x012,0x213","3,3,2,3","1,1,1,1","1,1,0,1","0,0,0,0"
2699,1,0x3E12,0x3E13,0x5712,0x2F13,"0x212,0x213,0x312,0x313","3,3,5,2","1,1,1,1","1,1,0,1","0,0,0,0"
2700,1,0x2412,0x2413,0x2412,0x2F13,"0x012,0x013,0x012,0x313","2,2,2,2","1,1,1,1","0,0,0,1","0,0,0,0"
2701,1,0x3E12,0x3F13,0x2412,0x4F13,"0x212,0x313,0x012,0x313","3,3,2,4","1,1,1,1","1,1,0,1","0,0,0,0"
2702,1,0x3F12,0x2413,0x2F12,0x2F13,"0x312,0x013,0x312,0x313","3,2,2,2","1,1,1,1","1,0,1,1","0,0,0,0"
2703,1,0x5712,0x2113,0x2412,0x2413,"0x312,0x113,0x012,0x013","5,2,2,2","1,0,1,1","0,0,0,0","0,0,0,0"
2704,1,0x2412,0x3E13,0x2112,0x2413,"0x012,0x213,0x112,0x013","2,3,2,2","1,1,0,1","0,1,0,0","0,0,0,0"
2705,1,0x5712,0x2113,0x5712,0x2113,"0x312,0x113,0x312,0x113","5,2,5,2","1,0,1,0","0,0,0,0","0,0,0,0"
2706,1,0x2412,0x3E13,0x2412,0x2413,"0x012,0x213,0x012,0x013","2,3,2,2","1,1,1,1","0,1,0,0","0,0,0,0"
2707,1,0x2512,0x2513,0x5212,0x5113,"0x112,0x113,0x212,0x113","2,2,5,5","1,1,0,0","0,0,0,0","0,0,0,0"
2708,1,0x2612,0x2513,0x2512,0x5413,"0x212,0x113,0x112,0x013","2,2,2,5","1,1,1,1","0,0,0,0","0,0,0,0"
2709,1,0x2512,0x2513,0x5412,0x5313,"0x112,0x113,0x012,0x313","2,2,5,5","1,1,1,0","0,0,0,0","0,0,0,0"
2710,1,0x2512,0x5413,0x5312,0x5113,"0x112,0x013,0x312,0x113","2,5,5,5","1,1,0,0","0,0,0,0","0,0,0,0"
2711,1,0x2512,0x2513,0x5412,0x5113,"0x112,0x113,0x012,0x113","2,2,5,5","1,1,1,0","0,0,0,0","0,0,0,0"
2712,1,0x2512,0x2513,0x5112,0x5213,"0x112,0x113,0x112,0x213","2,2,5,5","1,1,0,0","0,0,0,0","0,0,0,0"
2713,1,0x5412,0x5113,0x5112,0x5213,"0x012,0x113,0x112,0x213","5,5,5,5","1,0,0,0","0,0,0,0","0,0,0,0"
2714,1,0x2512,0x2513,0x5412,0x5213,"0x112,0x113,0x012,0x213","2,2,5,5","1,1,1,0","0,0,0,0","0,0,0,0"
2715,1,0x2512,0x2613,0x5112,0x5213,"0x112,0x213,0x112,0x213","2,2,5,5","1,1,0,0","0,0,0,0","0,0,0,0"
2716,1,0x2612,0x5413,0x5312,0x5113,"0x212,0x013,0x312,0x113","2,5,5,5","1,1,0,0","0,0,0,0","0,0,0,0"
2717,1,0x5312,0x5213,0x5112,0x5313,"0x312,0x213,0x112,0x313","5,5,5,5","0,0,0,0","0,0,0,0","0,0,0,0"
2718,1,0x5202,0x5403,0x5102,0x5203,"0x202,0x003,0x102,0x203","5,5,5,5","0,1,0,0","0,0,0,0","0,0,0,0"
2719,1,0x5402,0x2503,0x5302,0x5103,"0x002,0x103,0x302,0x103","5,2,5,5","1,1,0,0","0,0,0,0","0,0,0,0"
2720,1,0x2602,0x2603,0x5102,0x5403,"0x202,0x203,0x102,0x003","2,2,5,5","1,1,0,1","0,0,0,0","0,0,0,0"
2721,1,0x5402,0x2503,0x5102,0x5203,"0x002,0x103,0x102,0x203","5,2,5,5","1,1,0,0","0,0,0,0","0,0,0,0"
2722,1,0x2502,0x2503,0x5302,0x5103,"0x102,0x103,0x302,0x103","2,2,5,5","1,1,0,0","0,0,0,0","0,0,0,0"
2723,1,0x3E02,0x3E03,0x3E02,0x5503,"0x202,0x203,0x202,0x103","3,3,3,5","1,1,1,1","1,1,1,0","0,0,0,0"
2724,1,0x3E02,0x3E03,0x5502,0x5703,"0x202,0x203,0x102,0x303","3,3,5,5","1,1,1,1","1,1,0,0","0,0,0,0"
2725,1,0x3F02,0x3F03,0x5502,0x5703,"0x302,0x303,0x102,0x303","3,3,5,5","1,1,1,1","1,1,0,0","0,0,0,0"
2726,1,0x3E02,0x5503,0x5602,0x5503,"0x202,0x103,0x202,0x103","3,5,5,5","1,1,1,1","1,0,0,0","0,0,0,0"
2727,1,0x3E12,0x3E13,0x5512,0x5613,"0x212,0x213,0x112,0x213","3,3,5,5","1,1,1,1","1,1,0,0","0,0,0,0"
2728,1,0x3E12,0x3E13,0x3F12,0x3E13,"0x212,0x213,0x312,0x213","3,3,3,3","1,1,1,1","1,1,1,1","0,0,0,0"
2729,1,0x5512,0x3E13,0x5612,0x5513,"0x112,0x213,0x212,0x113","5,3,5,5","1,1,1,1","0,1,0,0","0,0,0,0"
2730,1,0x5712,0x3E13,0x5512,0x4113,"0x312,0x213,0x112,0x113","5,3,5,4","1,1,1,0","0,1,0,0","0,0,0,0"
2731,1,0x3F12,0x3F13,0x5512,0x5513,"0x312,0x313,0x112,0x113","3,3,5,5","1,1,1,1","1,1,0,0","0,0,0,0"
2732,1,0x3E12,0x3E13,0x5712,0x5613,"0x212,0x213,0x312,0x213","3,3,5,5","1,1,1,1","1,1,0,0","0,0,0,0"
2733,1,0x3E12,0x3E13,0x5512,0x5713,"0x212,0x213,0x112,0x313","3,3,5,5","1,1,1,1","1,1,0,0","0,0,0,0"
2734,1,0x3E12,0x3E13,0x5612,0x5513,"0x212,0x213,0x212,0x113","3,3,5,5","1,1,1,1","1,1,0,0","0,0,0,0"
2735,1,0x3E12,0x3E13,0x5612,0x3E13,"0x212,0x213,0x212,0x213","3,3,5,3","1,1,1,1","1,1,0,1","0,0,0,0"
2736,1,0xAD12,0xAD13,0xCA12,0xCA13,"0x112,0x113,0x212,0x213","2,2,4,4","1,1,0,0","1,1,1,1","1,1,1,1"
2737,1,0xCA12,0xAD13,0xCA12,0xCA13,"0x212,0x113,0x212,0x213","4,2,4,4","0,1,0,0","1,1,1,1","1,1,1,1"
2738,1,0xDA12,0xCA13,0xDA12,0xCA13,"0x212,0x213,0x212,0x213","5,4,5,4","0,0,0,0","1,1,1,1","1,1,1,1"
2739,1,0xCA12,0xCA13,0xAD12,0xAD13,"0x212,0x213,0x112,0x113","4,4,2,2","0,0,1,1","1,1,1,1","1,1,1,1"
2740,1,0xCA12,0xCA13,0xCA12,0xAD13,"0x212,0x213,0x212,0x113","4,4,4,2","0,0,0,1","1,1,1,1","1,1,1,1"
2741,1,0xCA12,0xDA13,0xDA12,0xCA13,"0x212,0x213,0x212,0x213","4,5,5,4","0,0,0,0","1,1,1,1","1,1,1,1"
2742,1,0xD912,0xD913,0xCA12,0xCA13,"0x112,0x113,0x212,0x213","5,5,4,4","0,0,0,0","1,1,1,1","1,1,1,1"
2743,1,0x2612,0xCA13,0xCA12,0xDA13,"0x212,0x213,0x212,0x213","2,4,4,5","1,0,0,0","0,1,1,1","0,1,1,1"
2744,1,0xD912,0xD913,0xDA12,0xD913,"0x112,0x113,0x212,0x113","5,5,5,5","0,0,0,0","1,1,1,1","1,1,1,1"
2745,1,0xD912,0xD913,0xD912,0xD913,"0x112,0x113,0x112,0x113","5,5,5,5","0,0,0,0","1,1,1,1","1,1,1,1"
2746,1,0xAD02,0xCA03,0xCA02,0xCA03,"0x102,0x203,0x202,0x203","2,4,4,4","1,0,0,0","1,1,1,1","1,1,1,1"
2747,1,0xAE02,0xAE03,0xCA02,0xCA03,"0x202,0x203,0x202,0x203","2,2,4,4","1,1,0,0","1,1,1,1","1,1,1,1"
2748,1,0xCA02,0xDB03,0xCA02,0xCA03,"0x202,0x303,0x202,0x203","4,5,4,4","0,0,0,0","1,1,1,1","1,1,1,1"
2749,1,0xCA02,0xCA03,0xAD02,0xCA03,"0x202,0x203,0x102,0x203","4,4,2,4","0,0,1,0","1,1,1,1","1,1,1,1"
2750,1,0xCA02,0xCA03,0xAE02,0xAE03,"0x202,0x203,0x202,0x203","4,4,2,2","0,0,1,1","1,1,1,1","1,1,1,1"
2751,1,0xCA02,0xDB03,0xCA02,0xDB03,"0x202,0x303,0x202,0x303","4,5,4,5","0,0,0,0","1,1,1,1","1,1,1,1"
2752,1,0xD902,0xD903,0xCA02,0xCA03,"0x102,0x103,0x202,0x203","5,5,4,4","0,0,0,0","1,1,1,1","1,1,1,1"
2753,1,0xD902,0xDB03,0xCA02,0xCA03,"0x102,0x303,0x202,0x203","5,5,4,4","0,0,0,0","1,1,1,1","1,1,1,1"
2754,1,0xDB02,0xCA03,0xCA02,0xDB03,"0x302,0x203,0x202,0x303","5,4,4,5","0,0,0,0","1,1,1,1","1,1,1,1"
2755,1,0xD902,0xD903,0xD902,0xD903,"0x102,0x103,0x102,0x103","5,5,5,5","0,0,0,0","1,1,1,1","1,1,1,1"
2756,1,0xD902,0xDB03,0xD902,0xD903,"0x102,0x303,0x102,0x103","5,5,5,5","0,0,0,0","1,1,1,1","1,1,1,1"
2757,1,0xDB02,0xDB03,0xDB02,0xCA03,"0x302,0x303,0x302,0x203","5,5,5,4","0,0,0,0","1,1,1,1","1,1,1,1"
2758,1,0xCA02,0x2603,0xDB02,0xCA03,"0x202,0x203,0x302,0x203","4,2,5,4","0,1,0,0","1,0,1,1","1,0,1,1"
2759,1,0x5802,0x5803,0x5802,0x3E03,"0x002,0x003,0x002,0x203","5,5,5,3","0,0,0,1","1,1,1,1","0,0,0,0"
2760,1,0x5802,0x5803,0x4E02,0x3E03,"0x002,0x003,0x202,0x203","5,5,4,3","0,0,1,1","1,1,1,1","0,0,0,0"
2761,1,0x5802,0x4E03,0x5802,0x3E03,"0x002,0x203,0x002,0x203","5,4,5,3","0,1,0,1","1,1,1,1","0,0,0,0"
2762,1,0x4E02,0x4E03,0x3E02,0x3E03,"0x202,0x203,0x202,0x203","4,4,3,3","1,1,1,1","1,1,1,1","0,0,0,0"
2763,1,0x5802,0x3203,0x5802,0x4503,"0x002,0x203,0x002,0x103","5,3,5,4","0,0,0,1","1,0,1,0","0,0,0,0"
2764,1,0x5812,0x5813,0x4E12,0x3E13,"0x012,0x013,0x212,0x213","5,5,4,3","0,0,1,1","1,1,1,1","0,0,0,0"
2765,1,0x5812,0x5813,0x3E12,0x3E13,"0x012,0x013,0x212,0x213","5,5,3,3","0,0,1,1","1,1,1,1","0,0,0,0"
2766,1,0x5812,0x5813,0x4E12,0x5813,"0x012,0x013,0x212,0x013","5,5,4,5","0,0,1,0","1,1,1,1","0,0,0,0"
2767,1,0x5812,0x4E13,0x4E12,0x3E13,"0x012,0x213,0x212,0x213","5,4,4,3","0,1,1,1","1,1,1,1","0,0,0,0"
2768,1,0x4E12,0x4E13,0x3E12,0x3E13,"0x212,0x213,0x212,0x213","4,4,3,3","1,1,1,1","1,1,1,1","0,0,0,0"
2769,1,0x4E12,0x5813,0x4E12,0x5813,"0x212,0x013,0x212,0x013","4,5,4,5","1,0,1,0","1,1,1,1","0,0,0,0"
2770,1,0x4E12,0x3E13,0x4E12,0x3E13,"0x212,0x213,0x212,0x213","4,3,4,3","1,1,1,1","1,1,1,1","0,0,0,0"
2771,1,0x2612,0x2613,0x2512,0x4B13,"0x212,0x213,0x112,0x313","2,2,2,4","1,1,1,0","0,0,0,1","0,0,0,0"
2772,1,0x2512,0x2513,0x4F12,0x4F13,"0x112,0x113,0x312,0x313","2,2,4,4","1,1,1,1","0,0,1,1","0,0,0,0"
2773,1,0x4E12,0x4E13,0x4F12,0x4F13,"0x212,0x213,0x312,0x313","4,4,4,4","1,1,1,1","1,1,1,1","0,0,0,0"
2774,1,0x2512,0x4B13,0x4F12,0x4E13,"0x112,0x313,0x312,0x213","2,4,4,4","1,0,1,1","0,1,1,1","0,0,0,0"
2775,1,0x4E12,0x4F13,0x4F12,0x4B13,"0x212,0x313,0x312,0x313","4,4,4,4","1,1,1,0","1,1,1,1","0,0,0,0"
2776,1,0x4F12,0x4F13,0x4B12,0x4F13,"0x312,0x313,0x312,0x313","4,4,4,4","1,1,0,1","1,1,1,1","0,0,0,0"
2777,1,0x2512,0x2513,0x2612,0x4B13,"0x112,0x113,0x212,0x313","2,2,2,4","1,1,1,0","0,0,0,1","0,0,0,0"
2778,1,0x4B12,0x4B13,0x4F12,0x4D13,"0x312,0x313,0x312,0x113","4,4,4,4","0,0,1,1","1,1,1,1","0,0,0,0"
2779,1,0x2502,0x2503,0x4F02,0x4E03,"0x102,0x103,0x302,0x203","2,2,4,4","1,1,1,1","0,0,1,1","0,0,0,0"
2780,1,0x2502,0x2503,0x4B02,0x4D03,"0x102,0x103,0x302,0x103","2,2,4,4","1,1,0,1","0,0,1,1","0,0,0,0"
2781,1,0x4D02,0x4D03,0x4F02,0x4F03,"0x102,0x103,0x302,0x303","4,4,4,4","1,1,1,1","1,1,1,1","0,0,0,0"
2782,1,0x4B02,0x4B03,0x4F02,0x4E03,"0x302,0x303,0x302,0x203","4,4,4,4","0,0,1,1","1,1,1,1","0,0,0,0"
2783,1,0x2502,0x2503,0x4D02,0x4D03,"0x102,0x103,0x102,0x103","2,2,4,4","1,1,1,1","0,0,1,1","0,0,0,0"
2784,1,0x4F02,0x4E03,0x4F02,0x4B03,"0x302,0x203,0x302,0x303","4,4,4,4","1,1,1,0","1,1,1,1","0,0,0,0"
2785,1,0x4D02,0x4D03,0x4B02,0x4E03,"0x102,0x103,0x302,0x203","4,4,4,4","1,1,0,1","1,1,1,1","0,0,0,0"
2786,1,0x4B02,0x2503,0x4D02,0x4D03,"0x302,0x103,0x102,0x103","4,2,4,4","0,1,1,1","1,0,1,1","0,0,0,0"
2787,1,0x4F02,0x4D03,0x4E02,0x4E03,"0x302,0x103,0x202,0x203","4,4,4,4","1,1,1,1","1,1,1,1","0,0,0,0"
2788,1,0x2502,0x2503,0x4B02,0x2603,"0x102,0x103,0x302,0x203","2,2,4,2","1,1,0,1","0,0,1,0","0,0,0,0"
2789,1,0x3E02,0x3E03,0x4F02,0x4F03,"0x202,0x203,0x302,0x303","3,3,4,4","1,1,1,1","1,1,1,1","0,0,0,0"
2790,1,0x4E02,0x4E03,0x4F02,0x4F03,"0x202,0x203,0x302,0x303","4,4,4,4","1,1,1,1","1,1,1,1","0,0,0,0"
2791,1,0x3E02,0x4B03,0x4F02,0x4E03,"0x202,0x303,0x302,0x203","3,4,4,4","1,0,1,1","1,1,1,1","0,0,0,0"
2792,1,0x4E02,0x4F03,0x4F02,0x4B03,"0x202,0x303,0x302,0x303","4,4,4,4","1,1,1,0","1,1,1,1","0,0,0,0"
2793,1,0x4F02,0x4F03,0x4B02,0x4F03,"0x302,0x303,0x302,0x303","4,4,4,4","1,1,0,1","1,1,1,1","0,0,0,0"
2794,1,0x4B02,0x4B03,0x4F02,0x4D03,"0x302,0x303,0x302,0x103","4,4,4,4","0,0,1,1","1,1,1,1","0,0,0,0"
2795,1,0x3E12,0x3E13,0x4F12,0x4E13,"0x212,0x213,0x312,0x213","3,3,4,4","1,1,1,1","1,1,1,1","0,0,0,0"
2796,1,0x3E12,0x3E13,0x4B12,0x4D13,"0x212,0x213,0x312,0x113","3,3,4,4","1,1,0,1","1,1,1,1","0,0,0,0"
2797,1,0x4D12,0x4D13,0x4F12,0x4F13,"0x112,0x113,0x312,0x313","4,4,4,4","1,1,1,1","1,1,1,1","0,0,0,0"
2798,1,0x4B12,0x4B13,0x4F12,0x4E13,"0x312,0x313,0x312,0x213","4,4,4,4","0,0,1,1","1,1,1,1","0,0,0,0"
2799,1,0x3E12,0x3E13,0x4D12,0x4D13,"0x212,0x213,0x112,0x113","3,3,4,4","1,1,1,1","1,1,1,1","0,0,0,0"
2800,1,0x3E12,0x3F13,0x4B12,0x3F13,"0x212,0x313,0x312,0x313","3,3,4,3","1,1,0,1","1,1,1,1","0,0,0,0"
2801,1,0x4F12,0x4E13,0x4F12,0x4B13,"0x312,0x213,0x312,0x313","4,4,4,4","1,1,1,0","1,1,1,1","0,0,0,0"
2802,1,0x4D12,0x4D13,0x4B12,0x4E13,"0x112,0x113,0x312,0x213","4,4,4,4","1,1,0,1","1,1,1,1","0,0,0,0"
2803,1,0x4B12,0x3E13,0x4D12,0x4D13,"0x312,0x213,0x112,0x113","4,3,4,4","0,1,1,1","1,1,1,1","0,0,0,0"
2804,1,0x4F12,0x4D13,0x4E12,0x4E13,"0x312,0x113,0x212,0x213","4,4,4,4","1,1,1,1","1,1,1,1","0,0,0,0"
2805,1,0x4B12,0x4B13,0x6212,0x6113,"0x312,0x313,0x212,0x113","4,4,6,6","0,0,0,0","1,1,0,0","0,0,0,0"
2806,1,0x4B12,0x6113,0x4B12,0x4B13,"0x312,0x113,0x312,0x313","4,6,4,4","0,0,0,0","1,0,1,1","0,0,0,0"
2807,1,0x6212,0x4B13,0x4B12,0x3E13,"0x212,0x313,0x312,0x213","6,4,4,3","0,0,0,1","0,1,1,1","0,0,0,0"
2808,1,0x4602,0x2D03,0x3202,0x3203,"0x202,0x103,0x202,0x203","4,2,3,3","1,1,0,0","0,1,0,0","0,0,0,0"
2809,1,0x3202,0x4603,0x2D02,0x3203,"0x202,0x203,0x102,0x203","3,4,2,3","0,1,1,0","0,0,1,0","0,0,0,0"
2810,1,0x2D02,0x2D03,0x3202,0x3203,"0x102,0x103,0x202,0x203","2,2,3,3","1,1,0,0","1,1,0,0","0,0,0,0"
2811,1,0x2E02,0x3203,0x2102,0x2203,"0x202,0x203,0x102,0x203","2,3,2,2","1,0,0,0","1,0,0,0","0,0,0,0"
2812,1,0x2E02,0x2E03,0x2202,0x2203,"0x202,0x203,0x202,0x203","2,2,2,2","1,1,0,0","1,1,0,0","0,0,0,0"
2813,1,0x3202,0x2E03,0x2202,0x2203,"0x202,0x203,0x202,0x203","3,2,2,2","0,1,0,0","0,1,0,0","0,0,0,0"
2814,1,0x2E02,0x3203,0x2202,0x2203,"0x202,0x203,0x202,0x203","2,3,2,2","1,0,0,0","1,0,0,0","0,0,0,0"
2815,1,0x3202,0x3203,0x2202,0x2103,"0x202,0x203,0x202,0x103","3,3,2,2","0,0,0,0","0,0,0,0","0,0,0,0"
2816,1,0x3202,0x3203,0x2102,0x2203,"0x202,0x203,0x102,0x203","3,3,2,2","0,0,0,0","0,0,0,0","0,0,0,0"
2817,1,0x2402,0x2403,0x2402,0x5703,"0x002,0x003,0x002,0x303","2,2,2,5","1,1,1,1","0,0,0,0","0,0,0,0"
2818,1,0x5602,0x2103,0x2F02,0x2F03,"0x202,0x103,0x302,0x303","5,2,2,2","1,0,1,1","0,0,1,1","0,0,0,0"
2819,1,0x2402,0x2103,0x2102,0x2403,"0x002,0x103,0x102,0x003","2,2,2,2","1,0,0,1","0,0,0,0","0,0,0,0"
2820,1,0x2F02,0x5603,0x2102,0x2403,"0x302,0x203,0x102,0x003","2,5,2,2","1,1,0,1","1,0,0,0","0,0,0,0"
2821,1,0x3E02,0x2403,0x2402,0x5703,"0x202,0x003,0x002,0x303","3,2,2,5","1,1,1,1","1,0,0,0","0,0,0,0"
2822,1,0x5602,0x2F03,0x2402,0x2403,"0x202,0x303,0x002,0x003","5,2,2,2","1,1,1,1","0,1,0,0","0,0,0,0"
